comment_id,ticket_id,agent_id,created_at,visibility,team,body
787,343,7,2024-01-25 18:59:18.317694,public,network,Linked to active parent incident to reduce duplicate handling.
788,343,7,2024-01-25 23:45:15.688225,public,network,Temporary workaround provided pending vendor response.
789,344,7,2024-01-25 09:58:22.013271,public,network,Temporary workaround provided pending vendor response.
790,344,7,2024-01-25 22:12:17.801001,public,network,Awaiting screenshot and exact error timestamp from requester.
791,345,3,2024-01-25 15:48:28.104921,public,tier-1,Phone call completed with warehouse supervisor.
792,345,3,2024-01-26 08:26:20.361321,public,tier-1,Assigned specialist for ERP module permissions.
793,345,3,2024-01-26 17:49:06.676919,internal,tier-1,Queue backlog high due to concurrent outage tickets.
794,346,4,2024-01-25 15:53:35.841805,internal,tier-2,Linked to active parent incident to reduce duplicate handling.
795,347,7,2024-01-25 12:07:34.440352,public,network,Issue now limited to users on macOS Sonoma.
796,348,5,2024-01-25 21:26:33.781609,internal,tier-2,Device shipped to depot for motherboard replacement.
797,348,5,2024-01-26 04:24:40.269784,public,tier-2,Monitor issue persisted after cable swap.
798,348,5,2024-01-26 21:16:28.379440,public,tier-2,Monitor issue persisted after cable swap.
799,349,1,2024-01-26 00:17:36.196137,public,tier-1,Temporary workaround provided pending vendor response.
800,349,1,2024-01-26 15:44:40.561539,internal,tier-1,Closing after three business days without reply.
801,350,3,2024-01-25 10:29:59.688988,public,tier-1,Assigned specialist for ERP module permissions.
802,350,3,2024-01-26 00:55:34.143326,public,tier-1,Closing after three business days without reply.
803,350,3,2024-01-26 13:17:50.127103,internal,tier-1,User verified access restored after role sync.
804,350,3,2024-01-26 13:54:35.426342,public,tier-1,Confirmed issue reproducible on spare device.
805,351,4,2024-01-25 15:25:08.601240,public,tier-2,Phone call completed with warehouse supervisor.
806,352,9,2024-01-25 17:51:30.179212,internal,security,Monitor issue persisted after cable swap.
807,352,9,2024-01-26 01:15:22.287954,public,security,Closing after three business days without reply.
808,353,4,2024-01-26 01:10:13.452519,public,tier-2,Monitor issue persisted after cable swap.
809,354,5,2024-01-25 20:10:42.220223,public,tier-2,Linked to active parent incident to reduce duplicate handling.
810,354,5,2024-01-26 05:17:30.874394,public,tier-2,Found stale token in local credential manager.
811,354,5,2024-01-26 20:01:50.139923,public,tier-2,Network team reviewing firewall and VPN telemetry.
812,354,5,2024-01-27 13:39:44.784268,public,tier-2,Device shipped to depot for motherboard replacement.
813,354,5,2024-01-27 19:22:04.240386,public,tier-2,Escalated to Tier 2 because issue impacts executive workflow.
814,355,6,2024-01-26 01:37:42.611255,public,identity,Service restored; monitoring for repeat failures.
815,355,6,2024-01-26 09:00:58.573513,public,identity,Applied GPO update and forced policy refresh.
816,355,6,2024-01-26 12:51:39.233453,public,identity,Found stale token in local credential manager.
817,356,2,2024-01-26 04:10:42.002312,public,tier-1,Awaiting screenshot and exact error timestamp from requester.
818,356,2,2024-01-26 12:14:52.306128,internal,tier-1,Service restored; monitoring for repeat failures.
819,356,2,2024-01-26 19:35:40.447160,internal,tier-1,Assigned specialist for ERP module permissions.
820,356,2,2024-01-27 13:31:34.536370,public,tier-1,Customer contacted and asked to retry after cache clear.
821,356,2,2024-01-28 07:09:47.775524,public,tier-1,Customer contacted and asked to retry after cache clear.
822,357,6,2024-01-25 20:55:03.741553,public,identity,Confirmed issue reproducible on spare device.
823,357,6,2024-01-26 13:10:24.156832,public,identity,Confirmed issue reproducible on spare device.
824,357,6,2024-01-26 18:06:55.406939,public,identity,Device shipped to depot for motherboard replacement.
825,358,3,2024-01-25 23:48:55.014136,public,tier-1,Found stale token in local credential manager.
826,359,9,2024-01-26 08:43:50.358684,internal,security,Security review requested before granting exception.
827,359,9,2024-01-26 15:33:05.953471,public,security,MFA re-registration completed successfully.
828,359,9,2024-01-27 06:43:32.904398,public,security,Found stale token in local credential manager.
829,360,3,2024-01-26 12:36:45.187001,public,tier-1,Assigned specialist for ERP module permissions.
830,360,3,2024-01-27 04:47:41.365208,internal,tier-1,Security review requested before granting exception.
831,361,4,2024-01-26 18:26:57.697071,public,tier-2,Reset print spooler and reinstalled queue.
832,361,4,2024-01-26 23:13:53.336544,internal,tier-2,Phone call completed with warehouse supervisor.
833,362,5,2024-01-26 19:42:16.936515,internal,tier-2,Queue backlog high due to concurrent outage tickets.
834,362,5,2024-01-27 13:10:16.757752,public,tier-2,Applied GPO update and forced policy refresh.
835,363,4,2024-01-26 14:28:35.053827,public,tier-2,Phone call completed with warehouse supervisor.
836,364,6,2024-01-26 22:53:54.704294,public,identity,Issue now limited to users on macOS Sonoma.
837,364,6,2024-01-27 00:34:43.290779,public,identity,Device shipped to depot for motherboard replacement.
838,365,8,2024-01-26 13:32:46.315261,public,business-apps,Found stale token in local credential manager.
839,365,8,2024-01-26 22:46:43.047856,internal,business-apps,Phone call completed with warehouse supervisor.
840,366,10,2024-01-26 16:23:21.505786,public,collaboration,Reset print spooler and reinstalled queue.
841,366,10,2024-01-27 04:09:03.996610,public,collaboration,Closing after three business days without reply.
842,367,9,2024-01-26 12:47:32.830488,public,security,Customer contacted and asked to retry after cache clear.
843,367,9,2024-01-27 03:30:54.810200,internal,security,Reset print spooler and reinstalled queue.
844,367,9,2024-01-27 17:59:38.716243,public,security,Reopened because problem recurred after overnight reboot.
845,368,3,2024-01-26 20:51:44.923449,public,tier-1,Reset print spooler and reinstalled queue.
846,368,3,2024-01-27 04:50:06.691101,internal,tier-1,Security review requested before granting exception.
847,368,3,2024-01-27 14:00:35.196300,public,tier-1,Escalated to Tier 2 because issue impacts executive workflow.
848,369,7,2024-01-27 03:19:47.485132,public,network,MFA re-registration completed successfully.
849,369,7,2024-01-27 20:54:30.998111,public,network,Confirmed issue reproducible on spare device.
850,369,7,2024-01-28 06:07:39.025733,internal,network,Phone call completed with warehouse supervisor.
851,370,4,2024-01-26 23:15:05.458667,public,tier-2,Service restored; monitoring for repeat failures.
852,370,4,2024-01-27 08:06:01.056496,public,tier-2,Vendor status page confirms partial service disruption.
853,370,4,2024-01-27 12:14:43.021982,public,tier-2,Security review requested before granting exception.
854,371,9,2024-01-27 13:34:16.589429,internal,security,Assigned specialist for ERP module permissions.
855,372,1,2024-01-27 00:48:10.362256,internal,tier-1,Applied GPO update and forced policy refresh.
856,373,10,2024-01-27 15:34:23.280040,public,collaboration,Issue now limited to users on macOS Sonoma.
857,373,10,2024-01-28 02:18:39.526604,public,collaboration,Issue now limited to users on macOS Sonoma.
858,374,4,2024-01-27 17:36:34.974391,public,tier-2,Queue backlog high due to concurrent outage tickets.
859,375,8,2024-01-27 12:55:33.762440,public,business-apps,Reset print spooler and reinstalled queue.
860,375,8,2024-01-27 19:22:43.978217,internal,business-apps,Awaiting screenshot and exact error timestamp from requester.
861,375,8,2024-01-28 03:45:16.933210,public,business-apps,Security review requested before granting exception.
862,376,7,2024-01-27 07:50:50.589230,internal,network,Assigned specialist for ERP module permissions.
863,376,7,2024-01-27 15:52:12.820804,public,network,Temporary workaround provided pending vendor response.
864,377,4,2024-01-27 08:16:01.535105,public,tier-2,Confirmed issue reproducible on spare device.
865,378,10,2024-01-27 12:53:05.366176,public,collaboration,Temporary workaround provided pending vendor response.
866,379,3,2024-01-27 11:52:41.734921,public,tier-1,Issue now limited to users on macOS Sonoma.
867,379,3,2024-01-28 03:14:52.881344,public,tier-1,Security review requested before granting exception.
868,380,8,2024-01-27 17:01:18.555676,public,business-apps,User reports workaround acceptable until maintenance window.
869,380,8,2024-01-28 03:05:22.892462,internal,business-apps,Queue backlog high due to concurrent outage tickets.
870,380,8,2024-01-28 15:35:37.201386,internal,business-apps,Security review requested before granting exception.
871,381,10,2024-01-27 21:00:56.667778,internal,collaboration,User reports workaround acceptable until maintenance window.
872,381,10,2024-01-28 12:13:54.319844,internal,collaboration,Assigned specialist for ERP module permissions.
873,382,2,2024-01-27 15:22:05.195961,public,tier-1,Customer contacted and asked to retry after cache clear.
874,382,2,2024-01-28 02:19:35.006607,public,tier-1,Confirmed issue reproducible on spare device.
875,382,2,2024-01-28 11:54:49.066352,public,tier-1,User reports workaround acceptable until maintenance window.
876,383,10,2024-01-27 11:40:58.824038,public,collaboration,Escalated to Tier 2 because issue impacts executive workflow.
877,383,10,2024-01-27 19:20:21.112961,public,collaboration,Closing after three business days without reply.
878,383,10,2024-01-28 10:22:19.082539,public,collaboration,Reset print spooler and reinstalled queue.
879,384,9,2024-01-27 16:30:00.517427,internal,security,User verified access restored after role sync.
880,384,9,2024-01-28 10:04:22.353638,internal,security,Issue now limited to users on macOS Sonoma.
881,384,9,2024-01-29 01:56:40.183048,public,security,Customer contacted and asked to retry after cache clear.
882,384,9,2024-01-29 14:06:36.754492,public,security,Phone call completed with warehouse supervisor.
883,385,4,2024-01-28 06:31:43.123806,public,tier-2,Applied GPO update and forced policy refresh.
884,385,4,2024-01-28 12:48:38.745417,public,tier-2,Temporary workaround provided pending vendor response.
885,386,9,2024-01-27 21:51:28.182560,public,security,Service restored; monitoring for repeat failures.
886,386,9,2024-01-28 11:50:54.023086,public,security,Closing after three business days without reply.
887,386,9,2024-01-29 00:47:04.698806,public,security,Closing after three business days without reply.
888,387,1,2024-01-28 13:18:57.661803,public,tier-1,Escalated to Tier 2 because issue impacts executive workflow.
889,387,1,2024-01-28 21:14:38.193506,public,tier-1,Vendor status page confirms partial service disruption.
890,388,2,2024-01-28 11:08:23.207440,internal,tier-1,Confirmed issue reproducible on spare device.
891,389,8,2024-01-28 05:18:31.540810,internal,business-apps,MFA re-registration completed successfully.
892,389,8,2024-01-28 18:56:10.617077,public,business-apps,User verified access restored after role sync.
893,389,8,2024-01-29 00:46:33.726445,public,business-apps,User verified access restored after role sync.
894,389,8,2024-01-29 17:02:11.334571,public,business-apps,Escalated to Tier 2 because issue impacts executive workflow.
895,390,10,2024-01-28 10:52:12.176218,public,collaboration,Confirmed issue reproducible on spare device.
896,390,10,2024-01-28 21:13:15.832645,public,collaboration,Assigned specialist for ERP module permissions.
897,390,10,2024-01-28 21:46:05.973202,public,collaboration,Reopened because problem recurred after overnight reboot.
898,391,2,2024-01-28 19:55:29.666749,internal,tier-1,Closing after three business days without reply.
899,392,8,2024-01-28 15:17:05.880271,public,business-apps,MFA re-registration completed successfully.
900,392,8,2024-01-28 21:05:31.626709,internal,business-apps,Security review requested before granting exception.
901,392,8,2024-01-28 23:53:19.751861,internal,business-apps,Service restored; monitoring for repeat failures.
902,393,2,2024-01-29 01:10:56.196683,public,tier-1,Found stale token in local credential manager.
903,393,2,2024-01-29 14:06:34.049816,public,tier-1,Customer contacted and asked to retry after cache clear.
904,394,8,2024-01-29 02:24:35.614172,internal,business-apps,MFA re-registration completed successfully.
905,394,8,2024-01-29 19:53:12.675266,public,business-apps,Network team reviewing firewall and VPN telemetry.
906,394,8,2024-01-30 05:40:39.999869,public,business-apps,Customer contacted and asked to retry after cache clear.
907,395,9,2024-01-29 03:29:50.065433,public,security,Linked to active parent incident to reduce duplicate handling.
908,395,9,2024-01-29 19:06:59.626477,public,security,Issue now limited to users on macOS Sonoma.
909,395,9,2024-01-29 21:11:23.298443,public,security,Reopened because problem recurred after overnight reboot.
910,396,5,2024-01-29 04:03:15.025356,public,tier-2,Service restored; monitoring for repeat failures.
